,X Coordinate,Y Coordinate,Stress Rating,Timestamp,Element,Subject Number,Temperature (C),Temperature (F)
861,30.620070000000002,-96.34594000000001,3.0,1619671177500,"['Rowdy people', 'Litter (dumping, broken glass weeds, graffiti)', 'Lack of street lights']",S29,25.6,78.0
862,30.620770000000004,-96.34968,2.0,1619752604400,['Weather condition'],S29,23.9,75.0
863,30.624760000000002,-96.35588000000001,3.0,1618404660000,"['Litter (dumping, broken glass weeds, graffiti)', 'Steep sidewalk slope', 'Litter (dumping, broken glass weeds, graffiti)', 'Steep sidewalk slope']",S30,21.1,70.0
864,30.611970000000003,-96.34872000000001,1.0,1618420107600,"['Steep sidewalk slope', 'Steep sidewalk slope', 'Steep sidewalk slope']",S30,23.3,74.0
865,30.62168,-96.35709000000001,2.0,1618491610800,"['Poor walking surface', 'Blocked sidewalk', 'construction', 'construction']",S30,16.1,61.0
866,30.62524,-96.35303,2.0,1618491853800,['Unattended dogs'],S30,16.1,61.0
867,30.62375,-96.35549,2.0,1618492069800,"['High speed of traffic', 'Blocked sidewalk', 'Lack of crosswalk']",S30,16.1,61.0
868,30.619600000000002,-96.35172000000001,2.0,1618495667100,"['High speed of traffic', 'Blocked sidewalk', 'Lack of crosswalk']",S30,16.7,62.0
869,30.611940000000004,-96.34782000000001,1.0,1618506596400,"['Lack of street lights', 'Lack of street lights']",S30,19.4,67.0
870,30.626450000000002,-96.35439000000001,1.0,1618508490600,"['Litter (dumping, broken glass weeds, graffiti)', 'Litter (dumping, broken glass weeds, graffiti)']",S30,19.4,67.0
871,30.62479,-96.35252000000001,1.0,1618577887200,"['High speed of traffic', 'Poor walking surface', 'Blocked sidewalk', 'Lack of crosswalk', 'No traffic lights', 'No traffic lights', 'No traffic lights']",S30,16.7,62.0
872,30.619880000000002,-96.34848000000001,2.0,1618578433200,['Blocked sidewalk'],S30,16.7,62.0
873,30.612600000000004,-96.34378000000001,1.0,1618593547800,"['Slow Traffic', 'Slow Traffic']",S30,20.6,69.0
874,30.619410000000002,-96.34501,1.0,1618594504200,"['Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface', 'No sidewalk', 'Traffic', 'Traffic']",S30,20.6,69.0
875,30.62337,-96.34405000000001,3.0,1618594692900,"['No sidewalk', 'Lack of street lights']",S30,20.6,69.0
876,30.626360000000002,-96.35455,1.0,1618595969400,"['Poor walking surface', 'Lack of street lights', 'Litter (dumping, broken glass weeds, graffiti)', 'Litter (dumping, broken glass weeds, graffiti)']",S30,20.6,69.0
877,30.640520000000002,-96.35686000000001,2.0,1618694640000,"['loud street with noisy train', 'Slow Traffic', 'Slow Traffic']",S30,17.8,64.0
878,30.639460000000003,-96.35436000000001,1.0,1618697584800,"['Potholes', 'Potholes']",S30,17.2,63.0
879,30.629500000000004,-96.35984,2.0,1618698321300,"['Rowdy people', 'Blocked sidewalk', 'Bad Road', 'Bad Road']",S30,17.2,63.0
880,30.628280000000004,-96.35933000000001,1.0,1618698709500,"['Rowdy people', 'Poor walking surface', 'Blocked sidewalk', 'Bad road', 'Bad road']",S30,17.2,63.0
881,30.62627,-96.35611,2.0,1618713696300,"['Litter (dumping, broken glass weeds, graffiti)', 'Litter (dumping, broken glass weeds, graffiti)']",S30,13.3,56.0
882,30.630580000000002,-96.36169000000001,1.0,1618789077000,"['Poor walking surface', 'No sidewalk', 'Litter (dumping, broken glass weeds, graffiti)', 'Litter (dumping, broken glass weeds, graffiti)']",S30,19.4,67.0
883,30.638460000000002,-96.36096,1.0,1618836765000,"['Construction', 'Construction']",S30,9.4,49.0
884,30.62131,-96.35700000000001,2.0,1618866065400,"['High speed of traffic', 'Poor walking surface', 'Blocked sidewalk', 'Construction', 'Lack of crosswalk', 'Construction', 'Lack of crosswalk']",S30,22.8,73.0
885,30.626170000000002,-96.35401,2.0,1618971300000,"['There was high speed of traffic and a noisy train.', 'Litter (dumping, broken glass weeds, graffiti)']",S30,16.7,62.0
886,30.635440000000003,-96.36456000000001,1.0,1619009593200,['Construction'],S30,6.7,44.0
887,30.62599,-96.35426000000001,2.0,1619046096300,"['Litter (dumping, broken glass weeds, graffiti)', 'Litter (dumping, broken glass weeds, graffiti)']",S30,18.9,66.0
888,30.63848,-96.36091,1.0,1619096059800,['Construction'],S30,10.0,50.0
889,30.62404,-96.35721000000001,1.0,1619107126800,"['Construction', 'No sidewalk']",S30,16.1,61.0
890,30.63333,-96.36407000000001,1.0,1619227570800,"['Litter (dumping, broken glass weeds, graffiti)', 'No benches', 'Litter (dumping, broken glass weeds, graffiti)', 'No benches']",S30,18.9,66.0
891,30.627800000000004,-96.35501000000001,1.0,1619293882800,['No sidewalk'],S30,25.6,78.0
892,30.626420000000003,-96.35615000000001,3.0,1619295310800,"['Litter (dumping, broken glass weeds, graffiti)']",S30,26.1,79.0
893,30.631580000000003,-96.36262,3.0,1619383540800,"['Litter (dumping, broken glass weeds, graffiti)', 'Weather condition']",S30,27.2,81.0
894,30.631780000000003,-96.36278000000001,2.0,1619487347100,"['Litter (dumping, broken glass weeds, graffiti)']",S30,25.6,78.0
895,30.63182,-96.36279,1.0,1619571067800,"['Litter (dumping, broken glass weeds, graffiti)']",S30,25.0,77.0
896,30.637560000000004,-96.36227000000001,1.0,1619614339800,['Construction'],S30,23.3,74.0
897,30.611190000000004,-96.34764000000001,1.0,1619629807200,['No traffic lights'],S30,29.4,85.0
898,30.62572,-96.35368000000001,1.0,1619630946000,['Dumpster'],S30,29.4,85.0
899,30.611950000000004,-96.34660000000001,1.0,1619707099200,['No traffic lights'],S30,23.9,75.0
900,30.622880000000002,-96.35701,3.0,1619717817600,"['Crosswalk and pedestrian light missing', 'Weather condition']",S30,26.1,79.0
901,30.628030000000003,-96.35485000000001,3.0,1618627093500,"['High speed of traffic', 'Lack of street lights', 'Lack of crosswalk']",S32,16.7,62.0
902,30.624100000000002,-96.35165,1.0,1618627561500,['Lack of crosswalk'],S32,16.7,62.0
903,30.62533,-96.35317,1.0,1618627717500,['Rowdy people'],S32,16.7,62.0
904,30.626770000000004,-96.35502000000001,2.0,1618627893000,['Rowdy people'],S32,16.7,62.0
905,30.624360000000003,-96.35596000000001,3.0,1618628166000,['High speed of traffic'],S32,16.7,62.0
906,30.623430000000003,-96.35519000000001,2.0,1618628244000,"['Poor walking surface', 'Rowdy people']",S32,16.7,62.0
907,30.629260000000002,-96.35458000000001,2.0,1618703158200,['Blocked sidewalk'],S32,16.1,61.0
908,30.6306,-96.35437,2.0,1618703277000,"['No sidewalk', 'Lack of crosswalk']",S32,16.1,61.0
909,30.630440000000004,-96.35226,3.0,1618703435400,"['Unattended dogs', 'Poor walking surface']",S32,16.1,61.0
910,30.62881,-96.3528,1.0,1618703653200,['No sidewalk'],S32,16.1,61.0
911,30.62806,-96.35458000000001,2.0,1618704286800,['Lack of crosswalk'],S32,14.4,58.0
912,30.623820000000002,-96.35555000000001,2.0,1618799364000,"['High speed of traffic', 'Rowdy people']",S32,15.6,60.0
913,30.625210000000003,-96.35297000000001,1.0,1618800465600,['Unattended dogs'],S32,15.6,60.0
914,30.62083,-96.35192,2.0,1618799833200,['Lack of street lights'],S32,15.6,60.0
915,30.626860000000004,-96.35509,2.0,1618800690000,['Steep sidewalk slope'],S32,15.6,60.0
916,30.626400000000004,-96.35788000000001,3.0,1618801057200,"['High speed of traffic', 'Lack of crosswalk']",S32,15.6,60.0
917,30.62486,-96.35237000000001,2.0,1618883367000,"['Litter (dumping, broken glass weeds, graffiti)', 'Blocked sidewalk']",S32,20.0,68.0
918,30.622280000000003,-96.34969000000001,2.0,1618883724000,['Lack of crosswalk'],S32,20.0,68.0
919,30.626620000000003,-96.35528000000001,2.0,1618884375000,['Rowdy people'],S32,19.4,67.0
920,30.62601,-96.35751,3.0,1618884648000,['High speed of traffic'],S32,19.4,67.0
921,30.62881,-96.35371,2.0,1618929009000,"['Weather condition', 'No sidewalk']",S32,16.7,62.0
922,30.626620000000003,-96.35394000000001,2.0,1618929828000,"['Rowdy people', 'Poor walking surface']",S32,16.7,62.0
923,30.62581,-96.35730000000001,4.0,1618930237500,['High speed of traffic'],S32,16.7,62.0
924,30.628110000000003,-96.35465,2.0,1618929126000,['Lack of crosswalk'],S32,16.7,62.0
925,30.622090000000004,-96.35395000000001,3.0,1619059597200,"['High speed of traffic', 'Litter (dumping, broken glass weeds, graffiti)']",S32,15.0,59.0
926,30.62017,-96.35192,2.0,1619059834800,"['No sidewalk', 'Lack of street lights']",S32,15.0,59.0
927,30.620910000000002,-96.35040000000001,3.0,1619059973400,['Lack of crosswalk'],S32,15.0,59.0
928,30.624260000000003,-96.35173,2.0,1619060329800,"['Blocked sidewalk', 'Rowdy people']",S32,15.0,59.0
929,30.62732,-96.35497000000001,3.0,1619060745600,"['Lack of crosswalk', 'Crosswalk and pedestrian light missing']",S32,15.0,59.0
930,30.62826,-96.35475000000001,2.0,1619094336600,['Blocked sidewalk'],S32,10.0,50.0
931,30.631670000000003,-96.3515,2.0,1619094862200,['High speed of traffic'],S32,10.0,50.0
932,30.63144,-96.35414,2.0,1619095146900,['Lack of crosswalk'],S32,10.0,50.0
933,30.627090000000003,-96.35524000000001,2.0,1619095672500,['High speed of traffic'],S32,10.0,50.0
934,30.627090000000003,-96.35524000000001,2.0,1619095672500,['High speed of traffic'],S32,10.0,50.0
935,30.626140000000003,-96.35766000000001,2.0,1619095979100,['High speed of traffic'],S32,10.0,50.0
936,30.62366,-96.35534000000001,3.0,1619314377600,['Rowdy people'],S32,23.3,74.0
937,30.621610000000004,-96.35349000000001,2.0,1619314622400,['High speed of traffic'],S32,23.3,74.0
938,30.620820000000002,-96.35202000000001,2.0,1619314806000,['Lack of street lights'],S32,23.3,74.0
939,30.627000000000002,-96.35489000000001,2.0,1619315744400,['Rowdy people'],S32,23.3,74.0
940,30.626120000000004,-96.35396000000001,2.0,1619404016400,['Blocked sidewalk'],S32,23.9,75.0
941,30.625490000000003,-96.35339,3.0,1619404534800,['ambulance'],S32,23.9,75.0
942,30.623970000000003,-96.35161000000001,2.0,1619404323600,['Lack of crosswalk'],S32,23.9,75.0
943,30.626220000000004,-96.35768,3.0,1619405014800,['High speed of traffic'],S32,23.9,75.0
944,30.628280000000004,-96.35959000000001,4.0,1619405264400,['Poor walking surface'],S32,23.9,75.0
945,30.615180000000002,-96.34791000000001,2.0,1619453358000,['had to yield on green'],S32,23.3,74.0
946,30.644250000000003,-96.30433000000001,1.0,1619453723700,['dead animal on road; had to change lanes.'],S32,23.3,74.0
947,30.628030000000003,-96.33478000000001,1.0,1619472075000,['pedestrian crossing'],S32,27.2,81.0
948,30.61624,-96.34818000000001,2.0,1619472250500,['turn to a fast moving traffic road'],S32,27.2,81.0
949,30.627520000000004,-96.35487,3.0,1619487993000,['live toad on the road'],S32,25.6,78.0
950,30.625930000000004,-96.35396000000001,2.0,1619489125200,['Blocked sidewalk'],S32,23.9,75.0
951,30.625180000000004,-96.35297000000001,2.0,1619488281600,['Rowdy people'],S32,25.6,78.0
952,30.622650000000004,-96.35011,2.0,1619488636800,['Lack of crosswalk'],S32,25.6,78.0
953,30.6259,-96.35732,3.0,1619489613600,['High speed of traffic'],S32,23.9,75.0
954,30.626520000000003,-96.35464,2.0,1619574950700,['pedestrian crossing'],S32,24.4,76.0
955,30.62188,-96.34327,1.0,1619575071600,['stop sign and pedestrian'],S32,24.4,76.0
956,30.621070000000003,-96.34420000000001,1.0,1619577175800,['Rowdy people'],S32,24.4,76.0
957,30.619190000000003,-96.34635,2.0,1619577478200,['Rowdy people'],S32,24.4,76.0
958,30.620440000000002,-96.34382000000001,2.0,1619577856200,['Poor walking surface'],S32,24.4,76.0
959,30.622020000000003,-96.34578,2.0,1619578139700,['No sidewalk'],S32,24.4,76.0
960,30.62234,-96.34608000000001,2.0,1619578177500,"['High speed of traffic', 'Lack of street lights', 'Lack of crosswalk']",S32,24.4,76.0
961,30.623260000000002,-96.34932,3.0,1619578929000,['potholes in road. dark area.'],S32,24.4,76.0
962,30.626800000000003,-96.35488000000001,2.0,1619579004600,['pedestrian'],S32,24.4,76.0
963,30.626890000000003,-96.35832,3.0,1619579067600,['pedestrian crossing slowly. had to stop car for an extended period.'],S32,24.4,76.0
964,30.627530000000004,-96.35494000000001,3.0,1619653480800,"['High speed of traffic', 'car almost hit me', 'Unattended dogs']",S32,28.3,83.0
965,30.628380000000003,-96.35422000000001,3.0,1619653588800,"['Rowdy people', 'people without masks nearby', 'Rowdy people']",S32,28.3,83.0
966,30.629960000000004,-96.3545,3.0,1619654625600,"['Litter (dumping, broken glass weeds, graffiti)', 'Blocked sidewalk']",S32,27.8,82.0
967,30.63164,-96.35275000000001,2.0,1619654280000,['No sidewalk'],S32,28.3,83.0
968,30.62685,-96.35533000000001,,1619655014400,"['High speed of traffic', 'Rowdy people']",S32,27.8,82.0
969,30.62704,-96.33553,3.0,1619800305300,['heavy rain at lights'],S32,21.7,71.0
970,30.637300000000003,-96.31747000000001,2.0,1619800482000,['lane change'],S32,21.7,71.0
971,30.641730000000003,-96.30845000000001,1.0,1619824748400,"['construction', 'red light traffic']",S32,22.8,73.0
972,30.628410000000002,-96.33437,2.0,1619824862400,['slow car ahead'],S32,22.8,73.0
973,30.616390000000003,-96.34837,1.0,1619824987800,['police present'],S32,22.8,73.0
974,30.62674,-96.35505,2.0,1619826717000,"['Construction', 'High speed of traffic', 'Rowdy people']",S32,22.8,73.0
975,30.628940000000004,-96.35411,2.0,1619826892500,['No sidewalk'],S32,22.8,73.0
976,30.63143,-96.35126000000001,2.0,1619827185000,['High speed of traffic'],S32,22.8,73.0
977,30.627890000000004,-96.35484000000001,4.0,1619827575000,['Unattended dogs'],S32,22.2,72.0
978,30.637220000000003,-96.35633000000001,2.0,1619828100300,['weird left turn on road. had to be careful.'],S32,22.2,72.0
979,30.6395,-96.35274000000001,3.0,1619830560000,['stop sign'],S32,22.2,72.0
980,30.626770000000004,-96.35482,2.0,1619920639800,"['stranger stopped me to talk', 'Rowdy people']",S32,20.6,69.0
981,30.625790000000002,-96.35341000000001,2.0,1619920795200,"['cop car nearby', 'Blocked sidewalk']",S32,20.6,69.0
982,30.62422,-96.35170000000001,2.0,1619920995000,['Blocked sidewalk'],S32,20.6,69.0
983,30.62179,-96.34919000000001,2.0,1619921372400,['Lack of crosswalk'],S32,20.6,69.0
984,30.626300000000004,-96.35443000000001,2.0,1619922038400,['High speed of traffic'],S32,20.6,69.0
985,30.624530000000004,-96.35221000000001,2.0,1619921749800,['Rowdy people'],S32,20.6,69.0
986,30.626670000000004,-96.35409000000001,3.0,1620006943800,"['Rowdy people', 'toad on road']",S32,27.2,81.0
987,30.627460000000003,-96.35288000000001,2.0,1620006778200,"['No sidewalk', 'Lack of street lights', 'Lack of crosswalk']",S32,27.2,81.0
988,30.625480000000003,-96.35319000000001,2.0,1620007109400,"['Rowdy people', 'Litter (dumping, broken glass weeds, graffiti)']",S32,27.2,81.0
989,30.625830000000004,-96.35228000000001,4.0,1620007461300,"['Blocked sidewalk', 'No sidewalk', 'Lack of street lights', 'Litter (dumping, broken glass weeds, graffiti)']",S32,25.6,78.0
990,30.627100000000002,-96.35531,2.0,1620007854600,"['High speed of traffic', 'Rowdy people']",S32,25.6,78.0
991,30.626430000000003,-96.35463000000001,1.0,1620092691600,['Rowdy people'],S32,27.8,82.0
992,30.624840000000003,-96.35148000000001,4.0,1620093093600,"['Lack of street lights', 'Rowdy people', 'Abandoned vehicle', 'abandoned house']",S32,27.8,82.0
993,30.623920000000002,-96.35147,1.0,1620093294600,['Lack of crosswalk'],S32,27.8,82.0
994,30.625490000000003,-96.35340000000001,2.0,1620093535800,['Rowdy people'],S32,27.8,82.0
995,30.625490000000003,-96.35626,3.0,1620094038300,"['High speed of traffic', 'Lack of crosswalk']",S32,26.7,80.0
996,30.613460000000003,-96.33207,4.0,1618417133700,['there was a turn I had to do going into traffic'],S31,23.9,75.0
997,30.6276,-96.33452000000001,3.0,1618419042000,"['Lack of street lights', 'there is a right turn; that I have to do with a lot of traffic']",S31,23.9,75.0
998,30.618710000000004,-96.32333000000001,2.0,1618436805000,['there was a ambulance I had to move out of the way for'],S31,25.6,78.0
999,30.613310000000002,-96.33189,3.0,1618438944000,['I went through a neighborhood where there was people outside; which was stressful'],S31,25.6,78.0
1000,30.614510000000003,-96.32763000000001,3.0,1618438782000,['I was still going through the same neighborhood with people outside which was stressful'],S31,25.6,78.0
1001,30.62375,-96.34185000000001,4.0,1618440636000,"['High speed of traffic', 'I had to cross the road while there was traffic']",S31,25.6,78.0
1002,30.622830000000004,-96.34093000000001,2.0,1618440753000,"[""someone with a dog was walking past me; while I was walking my dog and there's was agressive and started barking""]",S31,25.6,78.0
1003,30.624460000000003,-96.3418,3.0,1618442725800,"['Rowdy people', 'No benches']",S31,23.9,75.0
1004,30.620150000000002,-96.33468,3.0,1618441521300,['Steep sidewalk slope'],S31,23.9,75.0
1005,30.62479,-96.3421,4.0,1618502296200,['crossing the street with a cross walk'],S31,17.8,64.0
1006,30.62207,-96.33934,2.0,1618531255200,"['Crosswalk and pedestrian light missing', 'High speed of traffic']",S31,17.8,64.0
1007,30.622770000000003,-96.34003000000001,4.0,1618534628400,"['High speed of traffic', 'crossing a busy street with a sidewalk']",S31,17.8,64.0
1008,30.624550000000003,-96.34145000000001,2.0,1618693984800,"['Crosswalk and pedestrian light missing', 'High speed of traffic', 'Poor walking surface']",S31,17.8,64.0
1009,30.62384,-96.34175,1.0,1618694144400,['No sidewalk'],S31,17.8,64.0
1010,30.622260000000004,-96.34058,4.0,1618694452800,"['High speed of traffic', 'crossing the street with a sidewalk']",S31,17.8,64.0
1011,30.6201,-96.34290000000001,4.0,1618695688500,"['Poor walking surface', 'Blocked sidewalk']",S31,17.8,64.0
1012,30.619870000000002,-96.33862,2.0,1618695027000,['Rowdy people'],S31,17.8,64.0
1013,30.622850000000003,-96.3409,3.0,1618696680000,"['High speed of traffic', 'I was corssing the sidewalk on a busy street']",S31,17.8,64.0
1014,30.623030000000004,-96.34078000000001,3.0,1618775163600,"['High speed of traffic', 'corssing busy street with a pedestrian crossing']",S31,16.7,62.0
1015,30.621520000000004,-96.33917000000001,2.0,1618775398800,"['Poor walking surface', 'Blocked sidewalk']",S31,16.7,62.0
1016,30.622750000000003,-96.34077,3.0,1618777095600,"['High speed of traffic', 'Rowdy people', 'corssing the street on a pedestrian crossing']",S31,18.3,65.0
